POA_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
POA3814,120,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,12,0,0,120,0,0,0,120,0,0,125,38,6,0,0,44,0,0,0,44,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,146,22,0,0,164,0,0,0,164,3,0,169,31,0,0,0,31,0,0,0,31,0,0,31,31,6,0,0,28,0,0,0,28,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,54,6,0,4,68,0,0,0,68,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,4,65,0,0,0,65,0,0,68,24,4,0,0
POA3815,141,8,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,9,3,3,142,0,0,0,142,8,0,149,26,0,8,4,36,0,0,0,36,4,0,41,0,0,0,0,0,0,0,0,0,0,3,3,162,9,9,3,179,0,0,0,179,9,3,186,37,3,0,0,36,0,0,0,36,0,0,37,63,4,0,4,66,0,0,0,66,0,0,68,5,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,102,4,4,4,112,0,0,0,112,3,0,116,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,5,0,0,0,5,0,0,5,103,7,4,4,115,0,0,0,115,3,0,117,5,0,0,4
POA3816,100,3,0,107,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,8,0,0,0,8,0,0,0,8,0,0,8,91,7,0,3,105,0,0,0,105,3,0,107,24,3,0,0,24,6,0,6,30,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,109,8,0,7,129,6,0,6,130,8,0,141,26,0,0,0,31,0,0,0,31,0,0,31,29,5,0,0,29,0,0,0,29,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,3,61,0,0,0,61,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,5,62,0,0,0,62,0,0,64,13,3,0,0
POA3818,600,33,0,631,3,0,0,0,4,0,0,0,4,0,0,3,19,0,0,0,15,0,0,0,15,0,0,15,13,0,0,0,20,0,0,0,20,0,0,19,514,83,4,7,608,3,0,8,619,35,0,652,149,22,5,3,185,5,0,5,186,9,0,195,0,0,0,0,3,0,0,0,3,3,9,10,660,102,16,11,795,12,0,15,805,44,9,862,118,12,0,0,136,0,0,0,136,8,0,144,150,25,8,0,180,0,0,3,186,12,0,194,9,0,0,0,9,0,0,0,9,0,0,11,0,0,0,6,9,0,0,0,9,0,0,9,277,43,11,5,335,0,0,3,336,23,0,358,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,8,0,0,0,7,0,0,0,7,0,0,7,283,43,11,5,342,0,0,3,348,23,0,368,76,7,4,0
POA3820,629,21,0,649,4,0,0,0,4,0,0,0,4,0,0,4,8,0,0,0,6,0,0,0,6,0,0,6,9,0,0,0,13,0,0,0,13,0,0,13,529,80,13,8,631,9,0,9,638,21,0,661,158,20,0,4,186,0,0,0,186,12,3,202,0,0,0,0,0,0,0,0,0,0,0,0,688,99,13,15,816,9,0,9,829,31,3,863,125,17,0,6,147,0,0,0,151,12,0,159,207,18,0,5,233,0,0,0,236,7,0,236,13,0,5,0,19,0,0,0,19,0,0,19,0,0,0,4,8,0,0,0,8,0,0,8,348,39,3,11,404,0,0,3,405,12,0,420,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,9,0,0,9,6,0,0,0,9,0,0,0,9,0,0,9,353,41,3,11,411,0,0,3,417,12,0,427,55,10,0,0
POA3821,131,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,106,24,7,8,140,0,0,0,140,0,0,140,12,0,0,0,9,0,0,0,9,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,114,22,7,7,149,0,0,0,149,3,0,151,17,8,0,0,22,0,0,0,22,0,0,22,62,7,0,0,72,0,0,0,72,0,0,79,0,0,0,0,9,0,0,0,9,0,0,9,0,0,0,3,3,0,0,0,3,0,0,3,82,16,0,3,106,0,0,0,102,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,16,0,3,104,0,0,0,104,0,0,106,6,4,0,0
POA3822,30,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,30,0,0,0,30,5,0,32,6,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,40,0,0,0,40,5,0,42,10,0,0,0,7,0,0,0,7,0,0,11,16,0,0,0,23,0,0,0,23,0,0,23,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,5,4,0,34,0,0,0,34,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,4,0,39,0,0,0,39,0,0,42,3,3,0,0
POA3823,72,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,8,0,0,72,0,0,0,72,3,0,75,21,0,3,0,17,0,0,0,17,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,77,8,3,0,90,0,0,0,90,3,0,94,16,3,0,0,19,0,0,0,19,0,0,19,16,3,0,0,20,0,0,0,20,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,39,0,0,0,39,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,33,3,0,0,41,0,0,0,41,0,0,40,3,0,0,0
POA3824,196,9,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,167,18,6,0,194,0,0,0,195,9,0,206,26,3,0,0,33,0,0,0,33,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,190,26,6,10,226,0,0,0,233,8,0,245,48,4,4,0,52,0,0,0,57,4,0,60,69,4,0,5,75,3,0,3,76,0,0,76,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,118,9,7,3,138,6,0,6,139,4,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,9,7,3,136,6,0,6,144,4,0,143,15,9,0,0
POA3825,434,25,3,462,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,9,11,0,0,0,11,0,0,0,15,3,0,15,365,44,16,14,437,7,0,15,447,30,3,481,99,19,3,8,130,6,4,9,135,46,0,178,0,0,0,0,0,0,0,0,0,0,5,4,465,64,17,19,566,18,5,22,589,71,6,665,70,11,0,0,82,3,0,3,85,9,0,98,141,25,3,3,171,8,0,8,175,15,5,191,14,0,5,0,15,0,0,0,15,3,0,20,0,0,0,6,6,0,0,0,6,0,0,7,228,36,9,4,277,10,0,10,284,28,0,313,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,4,5,0,0,9,5,0,0,0,5,0,0,4,7,0,0,8,238,36,9,4,284,7,0,10,299,26,0,323,49,14,0,3
POA3831,78,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,65,7,7,5,80,0,0,0,83,0,0,83,8,0,0,0,12,0,0,0,12,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,73,6,7,5,93,0,0,0,92,5,0,99,10,0,0,0,10,0,0,0,13,0,0,13,15,7,0,0,20,0,0,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,4,0,36,0,0,0,35,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,4,0,39,0,0,0,38,0,0,39,8,0,0,0
POA3832,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0
POA3833,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,9,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,5,0,3,0,0
POA3835,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,14,0,0,0,14,0,0,14,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,16,0,0,0,16,0,0,16,6,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0
POA3840,352,24,8,384,0,0,0,0,3,0,0,0,3,0,0,6,7,0,0,5,11,0,0,0,13,0,0,13,10,0,0,5,12,0,0,0,15,0,0,23,285,49,6,13,349,15,4,20,369,27,5,399,60,11,4,6,84,12,0,11,93,53,0,146,0,0,0,0,0,0,0,0,0,0,4,3,347,59,9,13,436,24,4,26,460,76,12,550,81,8,0,0,91,0,0,3,94,3,0,97,123,14,0,3,138,3,0,3,140,10,0,152,3,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,203,23,0,7,236,6,0,8,235,22,0,259,3,0,0,0,3,0,0,0,3,0,0,8,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,9,0,0,0,9,0,0,14,210,23,0,4,242,6,0,8,244,18,0,266,37,4,3,4
POA3842,84,0,0,87,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,4,4,3,3,0,5,0,3,0,0,6,0,4,4,7,4,0,9,65,18,0,3,91,0,3,5,91,5,0,99,34,6,0,0,41,8,0,8,45,22,0,65,0,0,0,0,0,0,0,0,0,0,0,0,99,24,0,3,128,9,3,11,141,27,0,162,17,5,0,0,23,0,0,0,23,0,0,23,16,5,4,0,22,0,0,0,22,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,4,0,42,0,0,0,43,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,32,13,4,0,44,0,0,0,48,0,0,48,25,4,0,0
POA3844,1049,31,3,1087,0,5,0,0,4,0,0,0,4,0,0,4,11,0,0,0,16,0,0,0,16,4,0,16,15,4,0,0,22,0,0,0,22,4,0,25,918,99,28,4,1051,17,4,18,1071,35,3,1109,164,33,4,11,207,0,9,9,216,28,0,247,3,0,0,0,7,0,0,0,7,0,9,12,1086,130,34,17,1266,14,12,31,1297,62,12,1370,222,26,4,0,261,0,0,4,256,8,0,268,293,36,10,4,350,6,0,6,356,14,3,368,16,3,7,0,21,0,0,0,21,0,0,28,4,0,0,8,7,0,0,0,7,0,0,7,543,67,21,8,637,5,0,9,643,21,3,668,0,0,0,0,6,3,0,3,6,0,0,6,6,0,5,0,11,0,0,0,15,0,0,15,9,3,5,0,20,3,0,3,20,0,0,20,553,69,26,10,656,6,0,7,667,21,3,690,82,17,4,3
POA3847,49,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,37,4,3,0,46,3,0,4,47,5,0,54,14,0,0,0,17,0,0,0,17,10,0,24,0,0,0,0,0,0,0,0,0,0,0,0,59,4,3,0,61,3,0,4,67,10,0,76,14,0,0,0,14,0,0,0,17,0,0,17,21,0,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,39,0,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,39,0,0,0,38,0,0,38,4,0,0,0
POA3850,456,22,0,482,3,0,0,0,3,0,0,0,7,0,0,7,4,0,0,0,7,0,0,0,7,0,0,7,9,0,0,0,7,0,0,0,8,0,0,8,394,52,3,3,461,0,7,5,469,22,0,492,105,7,0,0,112,4,0,4,121,17,0,139,0,0,0,4,4,0,0,0,4,0,4,9,497,62,6,11,576,10,7,15,590,40,7,641,96,13,0,0,104,0,0,4,116,9,0,114,145,21,0,0,165,0,0,3,169,10,0,175,8,0,0,0,6,0,0,0,6,0,0,6,4,0,0,0,3,0,0,0,3,0,0,6,243,37,0,0,285,0,3,10,289,13,0,302,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0,8,0,0,8,251,37,0,0,290,4,3,12,300,13,0,313,54,3,0,0
POA3851,155,6,0,155,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,144,10,4,0,158,0,0,0,160,6,0,164,21,0,0,0,22,0,0,0,22,9,0,30,3,0,0,0,3,0,0,0,3,0,0,4,161,12,8,0,182,0,0,0,184,10,0,195,37,5,0,0,43,0,0,0,43,4,0,43,53,3,0,0,55,0,0,0,55,0,0,63,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,89,14,6,0,108,0,0,0,108,9,0,116,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,98,14,6,0,110,0,0,0,110,9,0,118,8,4,0,0
POA3852,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3854,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,46,0,0,0,44,0,0,44,15,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,58,3,0,0,65,0,0,0,64,0,0,64,18,0,0,0,18,0,0,0,18,0,0,18,18,0,0,0,23,0,0,0,23,0,0,25,6,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,3,0,0,3,41,0,0,0,46,0,0,0,46,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,46,0,0,0,46,0,0,45,15,0,0,0
POA3856,47,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,47,0,0,0,47,0,0,47,9,0,0,3,7,3,0,3,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,3,58,3,0,3,59,0,0,59,9,0,0,0,9,0,0,0,9,0,0,9,14,3,0,0,19,0,0,0,19,0,0,19,3,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,27,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,27,0,0,0,27,0,0,27,0,0,0,0
POA3857,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,0,0,0,15,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,17,0,0,0,17,0,0,16,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,8,0,0,6,0,0,0,0
POA3858,75,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,0,0,77,0,0,0,75,3,0,80,22,0,0,0,25,0,0,0,25,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,99,3,0,0,102,0,0,0,100,11,0,117,11,4,0,0,21,0,0,0,20,0,0,18,27,0,0,0,25,0,0,0,25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,39,4,0,3,50,0,0,0,47,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,3,50,0,0,0,50,6,0,56,13,0,0,0
