POA_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA3764,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,0,0,4,0,7,0,10,0,0,0,10,10,0,17,0,14,0,14,0,3,3,17,19,0,30,6,16,0,18,0,0,6,22,17,0,37,11,14,5,26,0,0,0,25,31,0,62,16,15,0,33,0,0,0,31,14,0,44,17,10,7,34,0,0,0,34,19,0,54,12,7,0,22,0,0,0,25,10,0,34,21,7,0,29,0,0,0,31,6,0,33,24,6,0,29,0,0,0,29,6,0,30,14,8,0,21,0,0,0,22,6,0,29,6,4,4,12,0,0,0,12,0,0,13,3,0,0,5,0,0,0,5,0,0,8,10,0,0,10,0,0,0,10,0,0,11,12,7,0,19,0,0,0,21,10,0,34,0,0
POA3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0,4,0,7,0,3,0,4,0,0,0,4,4,0,9,0,12,0,9,0,0,0,13,5,0,15,4,3,0,6,0,0,0,13,9,0,18,5,8,0,13,0,0,0,13,12,0,24,11,8,0,14,0,0,0,14,9,0,29,9,5,0,17,0,0,0,17,6,0,16,7,3,4,11,0,0,0,11,5,0,17,11,0,0,10,0,0,0,10,3,0,17,12,8,0,17,0,0,0,17,0,0,21,4,0,0,4,0,0,0,4,0,0,4,5,0,0,5,0,0,0,5,0,0,4,8,4,0,10,0,0,0,10,0,0,10,6,3,0,11,0,0,0,11,8,0,19,0,0
POA3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,7,0,0
POA3767,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
POA3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,10,0,7,0,0,0,3,0,0,0,3,6,0,6,3,4,0,8,0,0,0,8,3,0,13,3,5,0,8,0,0,0,8,9,0,13,7,0,0,11,0,0,0,11,0,0,12,4,0,0,4,0,0,0,4,4,0,3,6,3,0,6,0,0,0,4,0,0,11,7,3,0,14,0,0,0,13,0,0,9,0,4,0,4,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3,9,0,5,8,0,0,0,8,10,0,13,0,0
POA3775,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,5,0,0,0,5,0,0,6,0,0,0,4,0,0,0,4,4,0,9,0,4,0,4,0,0,3,7,4,0,12,5,9,0,9,0,0,0,15,4,0,16,0,0,0,7,0,0,0,7,0,0,5,5,3,0,10,0,0,0,10,4,0,11,0,6,0,6,0,0,0,6,0,0,4,12,3,0,16,0,0,0,16,0,0,20,8,0,0,10,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,6,3,3,0,8,0,0,0,8,3,0,12,0,0
POA3777,0,0,0,3,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,4,4,7,0,5,0,0,0,3,0,0,0,3,0,0,5,0,4,0,3,0,0,0,7,13,0,18,3,13,0,16,0,3,5,19,21,0,40,5,18,0,22,0,0,0,28,25,0,48,10,9,0,24,4,5,8,30,29,0,64,14,20,4,32,0,0,0,32,24,0,57,15,21,0,38,0,0,0,38,19,0,55,11,5,3,20,0,0,0,22,11,0,31,12,8,0,17,0,0,0,17,0,0,26,23,15,6,47,0,0,0,47,6,0,54,17,5,0,22,0,0,0,22,3,0,23,3,0,0,4,0,0,0,4,6,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,7,0,0,7,10,10,4,22,0,0,0,22,19,3,36,0,5
POA3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
POA3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3781,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,6,0,3,0,6,0,8,0,0,0,10,8,0,19,0,3,0,4,0,0,0,4,4,0,9,10,9,0,16,0,0,0,16,8,0,25,8,5,0,14,0,0,0,14,5,0,19,5,0,0,10,0,0,0,10,5,0,13,3,0,0,3,0,0,0,3,0,0,6,15,3,0,20,0,0,0,20,0,0,19,9,5,0,10,0,0,0,10,0,0,10,3,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,15,0,0,0,15,7,0,25,0,4
POA3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,5,0,8,0,6,0,6,0,0,0,6,5,0,11,0,5,0,5,0,0,0,5,5,0,11,4,9,3,14,0,0,0,14,5,0,19,13,8,0,23,0,0,0,23,5,0,24,3,8,0,17,0,0,0,19,3,0,23,11,8,0,16,0,0,0,16,3,0,18,9,4,0,11,0,0,0,11,0,0,14,17,12,0,28,0,0,0,28,3,0,34,19,4,0,18,0,0,0,18,3,0,26,4,0,0,4,0,0,0,4,3,0,6,5,0,0,3,0,0,0,3,0,0,3,5,0,0,6,0,0,0,6,0,0,5,9,0,0,13,0,0,0,11,6,0,15,0,0
POA3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,7,0,4,0,8,0,0,0,8,0,0,8,0,3,0,5,0,0,0,5,4,0,9,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,0,0,0,9,4,0,7,0,0,0,7,0,0,0,7,0,0,7,5,5,0,9,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,9,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,7,0,0,0,7,0,0,9,0,0
POA3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0
POA3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,3,0,0,3,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,0,0,5,0,0
POA3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,6,0,5,0,3,0,0,0,8,3,0,7,0,4,0,3,0,0,0,3,3,0,11,0,5,0,3,0,0,0,3,4,0,10,0,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,4,0,9,0,0,0,9,0,0,9,3,0,0,3,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,4,0,6,0,0
POA3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,5,0,6,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,4,0,6,0,0,0,6,0,0,6,3,3,0,3,0,0,0,3,0,0,4,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,3,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0
POA3793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,12,0,10,0,10,0,13,0,0,0,13,9,0,20,7,6,0,15,0,0,0,15,4,0,15,4,6,0,12,0,0,0,12,4,0,14,11,7,0,14,0,0,0,17,5,0,19,7,5,0,10,0,0,0,10,6,0,13,7,0,0,4,0,0,0,4,0,0,11,10,4,0,13,0,0,0,13,0,0,15,0,0,0,7,0,0,0,7,0,0,7,5,0,0,3,0,0,0,3,0,0,3,4,0,0,4,0,0,0,4,0,0,4,4,0,0,4,0,0,0,4,0,0,4,0,8,0,7,0,0,0,7,0,0,8,0,0
POA3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,0,0,0,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3796,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,0,0,0,10,8,0,16,0,10,0,10,0,0,0,15,8,0,18,0,14,3,18,0,0,0,14,10,0,30,8,14,0,26,0,0,0,20,14,0,37,7,23,0,21,0,0,0,25,6,0,33,8,0,0,14,0,0,0,14,14,0,23,10,3,0,11,0,0,0,11,10,0,20,14,8,0,14,0,0,0,14,3,0,20,31,11,4,45,0,0,0,45,3,0,45,14,7,0,15,0,0,0,19,4,0,18,3,3,0,11,0,0,0,13,0,0,17,0,0,0,5,0,0,0,5,0,0,5,11,3,0,12,0,0,0,12,0,0,12,16,9,5,25,0,0,0,25,3,0,28,0,0
POA3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,6,0,0,0,6,3,0,9,0,6,0,6,0,0,0,6,3,0,14,4,11,4,16,0,0,0,16,11,0,26,0,12,3,12,0,0,0,14,12,0,21,4,6,0,4,0,0,0,4,8,0,16,3,4,0,11,0,0,0,11,7,0,12,3,5,0,10,0,0,0,10,7,0,10,3,3,0,8,0,0,0,8,0,0,9,3,0,0,8,0,0,0,8,3,0,10,3,0,0,3,0,0,0,3,0,0,3,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,9,0,0,0,9,3,0,10,0,0
POA3799,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,6,0,8,0,3,0,3,0,0,0,5,8,0,8,0,4,0,4,0,0,0,4,16,0,18,4,6,6,7,0,0,0,6,12,0,25,10,8,4,21,0,4,4,22,10,0,34,0,9,3,15,0,0,0,17,25,0,40,14,7,0,23,0,0,0,22,20,0,44,7,12,4,24,0,0,0,26,12,0,40,12,7,0,16,0,0,0,16,4,0,22,5,4,0,10,0,0,0,10,0,0,16,8,3,0,19,0,0,0,19,3,0,17,0,5,0,7,0,0,0,7,3,0,9,0,3,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,24,0,0,0,24,14,3,39,0,0
POA3802,0,0,0,3,3,0,3,3,31,0,36,0,0,0,5,0,0,0,4,5,0,10,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,5,18,0,19,0,5,3,6,0,0,0,7,28,0,38,6,20,3,32,3,3,9,39,31,0,73,9,15,0,26,4,4,7,29,43,0,76,8,24,7,42,5,0,8,42,42,0,84,37,30,3,72,0,3,3,75,43,0,117,40,21,0,66,6,0,7,70,62,0,132,29,11,0,36,10,0,10,42,28,0,70,32,12,3,47,0,0,0,47,27,0,74,45,19,4,76,4,0,4,77,35,0,108,15,9,4,26,0,0,0,26,20,0,48,17,7,0,25,0,0,0,27,6,0,35,17,0,0,17,0,0,0,17,6,0,17,17,3,0,19,0,0,0,16,7,0,25,16,10,9,25,0,3,3,30,27,0,59,0,0
POA3803,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,3,3,0,0,0,4,3,0,11,0,3,0,3,0,3,7,3,16,0,19,0,7,0,8,0,0,4,12,22,0,32,4,11,0,16,3,0,5,19,13,0,29,7,9,0,23,0,0,0,25,28,0,55,12,6,0,19,0,0,4,22,24,0,48,15,10,0,28,0,0,0,28,28,0,61,12,8,0,19,0,0,0,21,13,0,35,17,3,0,23,0,0,0,23,14,0,37,18,10,5,34,0,3,0,35,16,0,48,11,7,0,14,0,0,0,14,11,0,28,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,4,0,9,5,0,0,4,0,0,0,3,6,0,7,11,0,0,13,0,0,0,16,12,5,34,0,0
POA3804,0,0,0,0,0,0,4,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,11,0,8,0,6,0,9,0,0,0,9,3,0,15,0,4,0,9,0,0,0,9,3,0,18,0,4,0,4,0,0,0,11,0,0,9,5,0,0,5,0,0,0,10,5,0,14,3,3,0,4,0,0,0,4,3,0,11,5,3,0,11,0,0,0,11,0,0,11,6,4,0,10,0,0,0,10,6,0,17,8,0,0,8,0,0,0,8,0,0,11,0,0,0,8,0,0,0,8,0,0,8,5,0,0,5,0,0,0,5,0,0,3,6,0,0,12,0,0,0,12,0,0,16,3,7,0,10,0,0,0,13,0,0,11,0,0
