POA_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
POA3438,35,8,67,19,0,169,160,181,73,10,55,71,15,27,166,13,181,1473,91,2246,0,6,0,0,0,0,0,0,0,0,3,6,77,93,190,191,86,53,74,93,21,44,200,22,248,1498,176,2509,0,0,0,0,0,0,0,0,0,0,0,5,0,5,9,0,5,3,7,3,0,4,9,0,8,14,0,41,9,0,5,3,7,3,0,4,9,0,8,20,0,46,182,160,84,44,61,90,24,35,184,21,208,1058,74,1865,0,0,0,0,0,0,0,0,0,0,0,4,65,69,193,161,86,53,69,93,21,44,191,22,221,1079,138,1985
POA3440,19,4,33,7,0,72,151,150,51,0,59,61,13,26,124,10,114,1300,46,1904,0,0,0,0,0,0,0,0,0,0,0,10,89,92,168,164,54,8,63,75,14,34,149,7,152,1310,134,2073,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,9,0,0,8,3,0,9,3,0,0,28,0,55,7,9,0,0,8,3,0,9,3,0,0,35,0,56,161,122,52,8,56,71,14,24,131,7,122,902,35,1480,0,4,0,0,0,0,0,0,0,0,0,3,69,80,168,133,54,8,63,75,14,30,134,7,127,937,110,1617
POA3441,8,4,12,4,0,38,107,95,45,0,47,50,12,15,78,11,94,869,40,1311,0,0,0,0,0,0,0,0,0,0,0,8,93,99,123,100,52,4,56,63,15,23,84,13,102,886,134,1450,4,4,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,0,6,6,0,0,4,0,5,11,0,36,11,7,0,0,6,5,0,0,3,0,8,12,0,41,112,78,52,4,48,57,12,23,72,13,90,644,35,1058,0,0,0,0,0,0,0,0,0,0,0,5,71,72,123,84,52,4,56,63,12,23,80,13,101,660,106,1172
POA3442,148,37,219,46,10,470,649,648,282,13,253,255,58,133,669,43,568,4916,246,7678,7,4,0,0,0,5,0,0,7,3,5,38,380,439,787,710,327,90,315,323,78,177,823,87,790,4999,639,8586,0,0,0,0,0,0,0,0,0,0,0,11,0,11,41,13,19,8,28,15,6,11,21,3,28,80,4,191,41,12,19,8,28,15,6,11,21,3,30,94,4,206,735,588,309,83,289,300,65,165,758,81,703,3542,196,6356,3,0,6,4,0,0,0,0,0,0,4,21,332,366,779,600,325,90,315,316,75,173,782,87,733,3652,527,6926
POA3444,188,64,268,77,8,688,859,769,337,21,387,349,82,183,903,55,686,5251,290,8698,17,5,6,0,7,3,0,0,6,0,12,63,573,680,1090,852,412,137,501,500,122,250,1092,122,964,5391,871,10066,0,0,0,0,0,0,0,0,0,3,0,7,0,13,70,15,27,6,37,50,9,19,27,15,37,94,6,259,64,17,27,6,37,50,9,19,33,15,37,101,10,270,1009,723,375,128,452,440,114,229,1023,107,849,3957,255,7604,16,4,4,3,8,8,0,7,5,4,9,34,467,531,1087,742,407,134,496,500,122,250,1059,124,888,4097,725,8406
POA3446,20,0,16,3,0,53,94,91,33,0,33,28,6,19,121,5,86,586,35,984,5,3,5,0,0,0,0,0,0,0,0,3,64,68,116,103,33,7,41,33,8,25,145,9,111,593,96,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,7,0,0,0,4,0,4,10,0,29,6,0,3,0,7,0,0,0,4,0,4,11,0,26,109,85,33,7,36,31,8,26,128,5,93,424,29,822,0,0,0,0,0,0,0,0,0,0,0,3,55,60,116,86,33,7,41,33,8,25,136,9,95,436,85,910
POA3447,8,0,3,3,0,19,65,50,22,4,18,23,0,14,63,3,43,240,14,455,0,0,0,0,0,0,0,0,0,0,0,0,46,50,72,47,25,4,22,26,3,12,70,6,50,238,62,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,0,4,0,14,5,0,0,0,4,3,0,0,0,0,0,4,0,14,67,45,18,4,17,23,3,11,65,6,49,194,10,409,0,3,0,0,0,0,0,0,0,0,0,0,39,47,72,42,25,4,22,26,3,12,69,6,52,197,55,469
POA3448,13,0,17,7,0,43,86,67,45,4,35,43,14,17,76,13,77,510,35,861,0,0,0,0,0,0,0,0,0,0,0,12,63,80,98,76,44,4,45,47,9,16,88,14,99,520,99,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,4,6,3,13,0,29,0,0,4,0,0,4,5,0,4,6,3,13,0,29,90,55,36,4,41,44,10,13,78,7,89,391,26,732,0,0,5,0,0,5,0,0,0,0,0,0,53,58,98,55,44,4,45,47,9,16,80,14,95,400,82,822
POA3450,128,29,171,33,9,438,778,540,287,13,218,302,58,133,712,61,519,3385,192,5985,58,24,20,36,22,25,3,9,45,3,90,47,988,1168,991,624,365,71,294,397,83,181,884,92,785,3464,1187,7588,0,0,0,0,0,0,0,0,3,0,0,6,0,4,45,21,22,6,18,29,9,18,24,8,32,52,5,173,45,21,22,6,18,29,9,18,27,8,32,50,5,174,880,527,328,33,256,342,71,151,791,83,624,2591,168,5348,61,19,20,37,19,32,4,16,40,3,95,33,944,1106,992,565,363,71,293,397,83,181,863,92,747,2680,1118,6628
POA3451,83,25,95,28,3,267,556,465,190,3,204,221,43,84,532,46,423,3116,188,5216,5,5,3,0,0,0,0,0,5,0,5,24,305,344,640,512,230,16,232,276,58,112,613,73,519,3170,491,5819,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,8,14,0,20,31,0,9,15,7,26,48,4,136,29,8,14,0,20,31,0,9,9,7,26,48,4,141,598,425,215,17,214,242,56,101,561,66,461,2314,144,4391,9,3,0,0,0,7,0,0,7,3,0,16,247,286,640,439,229,16,232,279,61,109,580,73,480,2391,395,4813
POA3453,33,8,36,10,0,87,206,161,52,0,74,92,8,37,157,5,132,954,49,1625,0,0,0,0,0,0,0,0,0,0,0,6,122,135,242,173,63,8,88,102,12,44,196,16,172,966,169,1852,0,0,0,0,0,0,0,0,0,0,0,3,0,3,17,5,4,0,9,13,4,0,4,5,7,19,0,54,17,5,4,0,9,13,4,0,4,5,7,23,0,53,225,146,61,9,79,93,11,39,170,14,156,711,40,1385,0,0,0,0,0,4,0,0,5,0,0,4,103,112,242,159,63,8,88,102,12,44,181,16,163,734,144,1554
POA3458,21,10,46,11,33,138,239,180,83,3,82,115,11,57,185,17,182,1166,60,2021,0,0,0,0,0,0,0,3,0,0,0,9,164,175,267,193,100,11,99,129,21,69,204,23,224,1182,255,2330,0,0,0,0,0,0,0,0,0,0,0,4,0,3,16,4,10,0,7,7,5,8,8,0,8,24,0,63,13,4,10,0,7,7,5,8,8,0,8,23,0,67,251,170,91,11,86,119,13,59,194,26,204,900,51,1755,3,0,0,0,0,3,0,3,0,0,0,8,170,188,267,173,97,11,95,128,21,69,199,23,212,934,226,2013
POA3460,54,15,66,11,5,205,229,252,109,3,102,142,29,69,257,25,191,1392,80,2373,7,3,0,18,8,0,10,6,20,3,25,7,174,220,316,285,138,64,132,184,48,89,329,41,282,1418,258,2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,9,7,5,15,0,8,14,3,12,17,6,75,20,10,9,7,5,15,0,8,14,3,12,17,6,75,291,247,129,43,119,167,38,82,299,32,226,1135,67,2205,11,4,0,18,12,0,7,5,17,3,25,13,159,207,316,264,138,64,132,184,48,89,326,41,272,1161,230,2485
POA3461,55,14,81,14,5,205,420,353,157,3,176,204,27,94,414,26,326,2367,143,4024,4,5,0,0,0,0,0,0,4,0,0,31,333,380,496,376,184,15,199,248,35,129,466,47,413,2410,482,4614,0,0,0,0,0,0,0,0,0,0,0,5,0,5,29,9,14,3,15,23,5,5,8,9,9,48,6,114,29,9,14,3,15,23,5,5,8,9,12,51,6,117,456,333,175,16,184,225,32,122,441,40,371,1907,118,3578,12,5,0,0,8,4,0,0,0,0,6,12,276,308,491,341,184,15,198,244,34,129,452,47,382,1964,404,4004
POA3462,24,9,25,9,0,73,158,94,40,0,44,54,12,36,129,6,85,587,45,1058,0,0,0,0,0,0,0,0,0,0,0,10,93,103,189,107,50,3,59,66,14,38,149,14,113,602,135,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,4,0,0,4,10,0,0,14,0,31,8,0,7,0,4,0,0,4,10,0,0,15,0,39,170,96,46,3,53,64,13,37,135,17,98,439,38,918,3,0,0,0,3,4,0,0,0,0,0,8,83,97,189,97,48,3,59,66,14,42,150,14,104,454,118,1054
POA3463,48,16,73,11,0,172,305,192,120,3,98,127,28,48,240,19,216,1291,74,2258,0,0,0,0,0,3,0,0,0,0,0,0,150,157,375,219,143,22,120,176,37,62,294,39,292,1298,217,2588,0,0,0,0,0,0,0,0,0,0,0,3,0,3,27,4,17,0,7,14,0,5,14,3,12,22,3,78,27,4,17,0,7,14,0,5,14,3,12,28,3,85,346,205,131,21,106,156,33,58,275,34,263,1035,64,2078,6,0,5,0,0,7,0,0,3,3,5,7,134,160,378,215,143,22,116,176,38,62,288,39,278,1069,198,2324
POA3464,19,6,35,9,0,79,141,111,31,4,52,36,12,37,114,10,65,621,37,1055,0,3,0,0,0,0,0,0,0,0,0,0,62,63,172,122,35,5,63,51,12,48,133,12,95,627,103,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,5,7,3,7,6,3,5,8,0,41,14,5,0,0,5,7,3,7,6,3,5,13,0,41,153,99,35,4,56,45,16,35,121,5,82,439,27,863,3,4,0,0,4,0,0,3,0,0,0,0,48,61,172,103,35,5,68,48,14,43,128,13,84,449,82,965
POA3465,374,85,357,78,15,1054,1281,892,342,16,585,499,67,321,1042,96,680,4446,325,8366,26,13,8,0,12,13,3,9,15,0,17,47,586,690,1659,1071,480,127,760,725,118,473,1429,182,1050,4571,924,10111,0,0,0,0,0,0,0,0,3,0,0,5,0,7,90,32,35,9,55,61,5,36,61,18,49,77,4,298,90,32,35,9,58,66,5,36,59,18,48,84,4,300,1525,889,427,112,684,633,94,420,1296,160,903,3357,263,7678,40,16,12,8,21,23,6,13,14,5,11,58,483,631,1657,942,479,127,756,722,110,468,1373,187,965,3495,747,8607
POA3467,49,11,38,6,0,130,143,104,49,0,72,72,12,45,114,19,77,657,30,1108,9,0,0,0,0,0,0,3,0,0,0,7,107,119,209,127,70,17,105,120,18,65,165,23,117,672,141,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,5,12,14,0,3,8,5,14,7,0,45,12,5,0,5,12,14,0,3,8,5,14,7,0,45,195,106,60,12,90,95,18,59,151,19,105,483,26,988,4,5,0,0,3,6,0,0,8,0,0,14,79,110,209,111,70,17,105,119,18,65,164,23,120,510,109,1143
POA3468,7,0,5,4,0,19,31,18,11,0,14,12,4,13,30,4,17,130,11,239,0,0,0,0,0,0,0,0,0,0,0,0,14,14,42,19,11,0,18,12,5,20,36,4,20,133,20,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,17,11,0,18,12,3,13,36,4,22,105,11,223,0,0,0,0,0,0,0,0,0,0,0,0,13,14,42,17,11,0,13,12,3,13,32,4,20,107,20,243
POA3469,3,0,7,0,0,20,45,14,13,0,13,9,0,7,16,0,14,97,7,189,0,0,0,0,0,0,0,0,0,0,0,0,54,54,52,15,12,0,10,16,0,12,27,3,18,102,62,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,8,45,16,12,0,10,11,0,15,27,3,20,77,7,180,0,0,0,0,0,0,0,0,0,0,0,5,48,46,52,16,12,0,10,16,0,12,27,3,18,81,52,237
POA3472,70,18,71,11,0,187,228,128,52,0,85,86,6,46,153,22,100,623,29,1194,0,0,0,0,3,0,0,0,0,0,0,4,102,111,309,173,69,20,125,111,19,85,226,43,165,640,133,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,12,4,4,0,5,0,3,16,0,47,19,0,5,0,12,4,4,0,5,0,3,16,0,47,287,151,59,15,112,100,16,74,205,39,146,472,26,1152,0,4,3,0,5,0,0,3,4,0,5,7,75,94,304,156,69,20,125,111,19,85,216,43,152,497,105,1295
POA3475,5,0,15,5,0,36,40,30,9,0,20,17,8,7,29,4,18,154,17,293,0,0,0,0,0,0,0,0,0,0,0,0,34,39,64,36,16,4,31,27,8,11,36,4,33,160,49,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,4,0,0,0,6,3,21,9,4,0,0,0,0,0,4,0,0,0,6,3,21,54,31,16,4,25,20,5,5,40,4,22,111,9,271,0,0,0,0,0,0,0,0,0,0,0,0,29,35,64,35,16,4,31,27,8,11,36,4,27,123,48,327
POA3477,17,5,16,3,0,49,79,71,32,0,35,32,4,19,47,10,51,428,25,705,3,3,0,0,0,0,0,0,0,0,0,0,61,66,100,82,46,4,46,45,3,26,64,18,69,435,89,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,9,0,5,11,0,27,8,0,3,0,0,0,0,0,9,0,5,13,0,28,91,70,40,4,42,42,3,23,58,18,58,327,20,599,0,0,0,0,0,0,0,0,0,0,0,10,53,64,100,77,46,4,42,45,3,26,61,18,65,344,75,689
POA3478,92,19,86,17,10,271,297,200,114,3,144,107,27,68,211,13,156,1169,101,2127,6,9,0,0,0,7,0,3,0,0,6,7,161,182,395,247,146,22,190,148,43,105,300,31,245,1203,267,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,10,0,13,11,0,10,11,0,12,24,0,70,17,8,7,0,13,11,0,10,11,0,10,24,0,71,361,214,132,24,175,133,40,95,270,25,221,911,84,2002,11,8,0,0,5,0,0,0,4,0,5,12,134,169,389,230,146,22,185,151,37,105,285,31,231,952,221,2242
POA3480,37,9,52,6,3,171,159,155,63,6,101,76,9,24,139,14,82,881,58,1487,3,3,0,0,4,3,3,3,0,0,0,0,131,142,253,187,82,32,136,127,35,56,173,20,135,891,191,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,8,0,12,9,3,6,3,3,3,13,0,42,13,11,8,0,12,9,3,6,3,3,3,13,0,42,234,153,74,32,115,119,27,44,156,18,112,663,51,1357,6,5,0,0,6,3,0,0,0,0,5,3,107,133,253,164,82,32,133,126,30,56,168,20,125,679,161,1524
POA3482,4,0,3,0,0,19,19,17,13,0,12,9,0,6,20,0,3,70,9,138,0,0,0,0,0,0,0,0,0,0,0,0,45,47,27,22,10,0,22,14,5,6,27,3,9,76,52,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,13,14,0,18,9,5,6,28,3,6,54,3,125,0,0,0,0,0,0,0,0,0,0,0,0,44,45,27,18,10,0,19,14,5,6,27,3,6,54,42,178
POA3483,17,6,25,5,0,61,78,64,23,0,35,32,3,10,56,5,41,506,21,764,0,0,0,0,0,0,0,0,0,0,0,0,58,62,103,73,33,10,45,41,3,14,65,4,60,509,79,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,5,6,0,0,4,0,11,5,0,3,0,0,0,0,5,6,0,0,4,0,11,97,67,31,10,46,35,5,12,64,4,52,372,22,666,0,0,0,0,0,0,0,0,0,0,0,9,46,57,103,69,33,10,45,41,3,14,66,4,53,383,65,735
POA3485,12,0,20,0,0,32,43,25,7,0,14,19,6,5,22,0,16,127,4,226,0,0,0,0,0,0,0,0,0,0,0,0,31,35,55,41,11,0,26,25,6,6,31,0,35,126,35,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,0,0,0,10,5,0,0,0,3,3,0,0,0,0,0,0,0,10,46,35,11,0,24,23,6,7,24,0,28,96,7,213,3,6,0,0,0,0,0,0,4,0,3,4,23,36,55,38,11,0,26,25,6,6,31,0,35,101,30,260
POA3487,0,0,0,0,0,4,10,13,4,0,6,5,0,0,4,0,3,45,0,66,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,11,4,0,6,5,0,5,7,0,7,45,8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,4,0,6,5,0,5,7,0,7,32,0,59,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,13,4,0,6,5,0,5,7,0,7,38,8,68
POA3488,0,0,3,0,0,5,7,12,4,0,7,5,0,4,10,0,3,38,0,74,0,0,0,0,0,0,0,0,0,0,0,0,6,13,9,11,4,0,7,4,0,0,16,0,8,38,8,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,0,0,7,4,0,0,12,0,6,29,3,65,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,13,4,0,7,4,0,0,16,0,6,29,10,80
POA3489,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,45,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,0,0,0,6,0,0,45,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,3,0,0,27,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,0,0,0,6,0,0,27,3,42
POA3490,20,10,23,12,3,97,106,102,49,0,65,50,12,19,79,5,72,632,44,1059,5,0,3,0,0,0,0,0,0,0,4,6,117,131,144,124,60,19,87,76,16,25,101,17,96,648,167,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,4,0,5,12,0,33,0,0,0,3,3,5,0,0,4,0,5,12,0,33,138,106,55,12,77,63,16,29,95,15,72,509,29,966,0,5,0,3,0,6,0,0,4,0,6,5,108,126,144,116,60,19,87,74,16,25,102,17,85,528,137,1126
POA3491,4,0,4,0,0,6,16,10,4,0,8,3,0,0,9,0,10,84,10,128,0,0,0,0,0,0,0,0,0,0,0,0,9,9,16,10,4,0,8,9,0,0,11,0,14,85,22,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,4,0,9,5,0,0,11,0,12,59,10,97,0,0,0,0,0,0,0,0,0,0,0,0,9,11,16,10,4,0,8,9,0,0,11,0,11,61,22,120
POA3494,9,0,7,0,0,19,43,55,12,0,23,34,4,3,38,3,27,359,36,558,0,4,0,0,0,0,0,0,0,0,0,3,58,65,45,58,18,3,29,38,6,5,43,8,35,363,93,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,10,50,48,18,3,23,36,5,10,40,8,30,278,25,467,0,0,0,0,0,0,3,0,3,0,0,0,45,54,45,52,18,3,29,38,6,10,43,8,34,285,76,536
POA3496,165,28,223,54,9,518,465,604,137,6,248,216,52,101,520,37,343,3349,192,5400,10,9,0,0,4,0,0,4,8,0,6,36,481,546,656,723,183,48,347,329,74,159,693,68,568,3441,683,6464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,3,0,12,29,4,20,22,6,27,42,5,135,36,9,3,0,12,29,4,20,22,6,27,46,5,133,606,579,176,46,323,289,70,135,626,56,486,2472,169,4657,8,13,6,3,4,8,0,7,13,0,4,37,400,472,651,596,183,48,343,324,74,156,663,62,520,2555,575,5265
POA3498,68,18,100,39,42,341,424,484,142,5,192,185,43,60,359,27,259,3404,189,5121,9,9,3,0,0,5,0,0,6,0,3,21,472,520,544,541,180,26,250,238,65,84,429,48,362,3457,701,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,11,0,19,17,3,3,16,3,12,28,0,89,27,12,11,0,19,17,3,3,16,3,12,30,0,86,498,438,160,27,227,204,56,78,388,39,302,2535,168,4297,15,9,0,0,4,8,0,0,5,0,5,35,375,437,542,453,179,26,249,232,63,85,406,48,315,2596,553,4819
POA3500,813,193,961,282,136,2814,2468,2926,765,32,1515,1169,261,509,2828,213,1751,18364,1171,29134,64,50,18,6,26,18,6,6,51,11,15,169,2285,2617,3357,3433,1054,266,2028,1675,454,771,3695,412,2730,18813,3597,34565,0,4,0,0,0,0,0,0,4,0,0,25,0,33,152,49,59,12,108,134,27,53,102,28,79,202,26,656,150,56,59,12,108,134,27,53,108,28,79,221,26,688,3133,2796,973,243,1870,1475,408,703,3397,368,2363,13737,955,25361,64,40,11,9,36,45,13,11,43,13,26,200,1887,2261,3352,2896,1041,266,2014,1657,447,765,3549,412,2472,14161,2867,28305
POA3501,28,0,23,3,0,81,132,178,54,0,76,62,9,17,119,5,100,1350,55,1953,0,0,0,0,0,0,0,0,0,0,0,7,102,110,161,195,66,4,90,85,14,31,142,6,126,1356,161,2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,5,0,7,8,0,0,3,0,3,19,0,49,12,3,5,0,7,8,0,0,3,0,3,18,0,47,152,149,63,4,76,71,19,34,131,6,106,935,43,1529,0,0,0,0,0,0,0,0,0,0,0,3,68,75,161,154,67,4,90,85,14,31,131,6,106,963,115,1648
POA3505,94,34,139,40,7,365,425,462,118,8,201,178,46,89,390,23,255,2523,156,4164,7,15,0,0,0,0,0,0,0,0,0,25,434,485,565,546,162,43,272,251,77,137,488,55,401,2591,600,5010,0,0,0,0,0,0,0,0,0,0,0,4,3,3,29,9,15,6,24,25,0,10,21,9,17,32,3,119,29,9,15,6,24,25,0,10,21,9,17,34,5,122,527,442,151,43,236,228,71,120,444,52,315,1814,121,3493,10,3,0,0,7,3,0,4,6,0,6,29,347,401,565,457,165,43,270,257,72,137,474,55,350,1882,474,4021
POA3506,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,7,4,0,0,5,0,0,0,0,0,20,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,5,0,0,0,0,0,14,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,5,0,0,0,0,0,16,4,30
POA3507,3,3,7,0,0,15,6,11,10,0,9,8,0,3,13,5,3,74,9,121,0,0,0,0,0,0,0,0,0,0,0,0,37,36,11,16,9,0,8,6,0,3,17,7,16,73,42,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,9,0,8,8,0,0,18,7,9,53,3,103,0,0,0,0,0,0,0,0,0,0,0,0,37,36,11,13,9,0,8,6,0,3,18,7,6,56,39,145
