POA_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
POA3759,8,0,0,0,8,0,0,0,8,0,0,8,9,0,0,0,10,0,0,0,10,0,0,10,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,21,0,0,0,21,0,0,21,5,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,36,0,0,0,36,0,0,36,7,0,0,0,7,0,0,0,7,0,0,7,20,6,0,0,24,0,0,0,24,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,28,6,0,3,34,0,0,0
POA3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0
POA3761,9,0,0,0,9,0,0,0,9,0,0,9,6,7,0,0,20,0,0,0,20,0,0,20,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,33,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,29,0,0,0,29,0,0,29,6,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,40,0,0,0,40,0,0,42,13,0,0,0,17,0,0,0,17,0,0,15,24,4,0,0,32,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,5,0,43,0,0,0
POA3762,0,0,3,0,3,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
POA3763,10,0,0,0,6,0,0,0,6,0,0,6,27,0,0,0,35,0,0,0,35,0,0,33,13,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,45,9,0,0,58,0,0,0,58,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9,0,0,59,0,0,0,59,0,0,60,14,0,3,0,18,0,0,0,18,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,58,10,3,0,75,0,0,0,75,3,0,77,17,0,0,0,15,0,0,0,15,0,0,15,23,0,0,0,25,0,0,0,25,0,0,25,8,0,0,0,4,0,0,0,4,0,0,4,0,0,0,3,3,0,0,0,3,0,0,3,49,3,0,3,61,0,0,0
POA3764,60,8,0,0,71,0,0,0,68,3,0,73,143,15,0,0,160,6,0,3,165,6,0,174,55,5,4,0,67,0,0,0,67,0,0,68,3,0,0,0,7,0,0,0,7,0,0,7,265,26,5,6,309,0,0,3,308,11,0,321,7,0,0,0,7,0,0,0,7,0,0,7,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,5,0,0,0,5,0,0,5,274,26,5,5,312,0,0,3,321,11,0,330,123,18,10,4,148,0,0,0,151,10,0,156,0,0,0,0,0,0,0,0,0,0,0,3,392,48,14,10,461,7,0,7,468,19,0,488,88,16,0,0,111,0,0,0,111,5,0,117,172,16,0,7,194,0,0,0,194,3,0,199,14,0,0,0,19,0,0,0,19,3,0,25,6,0,0,0,6,0,0,0,6,0,0,6,284,34,4,11,327,0,0,0
POA3765,54,9,0,0,61,0,0,0,61,9,0,67,174,9,5,0,190,4,0,4,197,0,0,199,41,0,11,0,50,0,0,0,50,3,0,56,0,0,0,6,6,0,0,0,6,0,0,6,274,13,14,9,311,4,0,4,313,9,0,321,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,276,13,14,9,310,4,0,4,314,9,0,326,54,8,3,0,67,0,0,0,66,4,0,68,0,0,0,4,4,0,0,0,4,0,0,4,330,24,19,11,382,5,0,5,386,11,0,402,82,14,0,0,101,0,3,3,103,6,0,114,171,9,0,0,192,5,0,5,194,4,0,198,11,4,5,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,267,30,9,7,310,5,3,5
POA3766,11,4,0,0,17,0,0,0,17,0,0,17,26,4,0,0,30,0,0,0,30,0,0,32,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,41,10,0,0,55,0,0,0,55,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10,0,0,55,0,0,0,55,0,0,53,14,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,58,11,3,0,72,0,0,0,72,0,0,71,14,3,0,0,19,0,0,0,19,4,0,25,21,8,3,0,31,0,0,0,31,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,15,5,0,52,0,0,0
POA3767,9,0,0,0,11,0,0,0,11,0,0,11,24,0,0,0,22,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,0,0,37,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,0,0,37,0,0,0,37,0,0,37,11,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,0,45,0,0,0,45,0,0,45,14,3,0,0,22,0,0,0,22,0,0,22,34,0,0,0,36,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,45,7,0,0,54,0,0,0
POA3770,13,7,0,0,16,0,0,0,16,0,0,16,66,5,0,0,69,0,0,0,69,0,0,73,11,0,0,0,19,0,0,0,19,0,0,19,0,0,0,4,5,0,0,0,5,0,0,5,91,6,0,0,104,0,0,0,104,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,97,6,0,0,108,0,0,0,108,0,0,108,50,6,0,6,60,0,0,0,60,0,0,59,4,0,0,0,4,0,0,0,4,0,0,4,141,13,0,8,168,0,0,0,168,3,0,171,23,0,0,0,28,0,0,0,28,0,0,27,81,0,0,0,80,0,0,0,80,0,0,81,8,0,4,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,111,7,4,0,122,0,0,0
POA3775,23,3,0,0,28,0,0,0,28,3,0,32,82,9,4,0,97,0,0,0,97,0,0,97,23,4,0,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,3,5,136,9,3,0,151,0,0,0,151,3,3,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,9,3,0,151,0,0,0,151,3,3,154,40,0,0,0,43,0,0,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,174,15,3,0,188,0,0,0,188,3,3,198,37,7,0,0,48,0,0,0,48,3,0,53,85,11,5,0,101,0,0,0,101,0,0,102,8,5,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,135,23,7,0,159,0,0,0
POA3777,37,12,0,0,50,0,0,0,50,0,0,50,174,31,5,0,207,0,0,0,207,5,0,214,40,18,6,0,61,0,0,0,61,0,0,64,3,0,0,0,6,0,0,0,6,0,0,6,264,54,6,0,323,0,0,0,323,7,0,331,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,6,0,0,6,3,3,0,0,9,0,0,0,9,0,0,9,267,56,6,0,327,0,0,0,327,7,0,342,81,15,4,0,103,5,0,5,104,13,0,125,0,0,0,0,0,0,0,0,0,0,0,0,350,70,10,0,434,5,0,5,438,24,0,460,70,15,7,0,85,0,0,4,89,0,0,90,199,36,3,0,237,0,0,0,238,3,0,245,4,0,3,0,18,0,0,0,18,0,0,18,3,0,0,0,4,0,0,0,7,0,0,7,273,51,17,0,343,4,0,5
POA3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0
POA3779,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,7,0,0,0,7,0,0,7,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,12,0,0,0,12,0,0,12,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0
POA3781,29,4,0,0,30,0,0,0,30,3,0,36,105,7,0,0,111,3,0,3,112,3,0,119,40,6,3,0,51,0,0,0,51,0,0,51,3,0,0,0,3,0,0,0,3,0,0,3,182,16,7,0,197,3,0,3,198,7,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,10,7,0,204,3,0,3,208,7,0,213,67,4,0,0,71,5,0,5,67,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0,246,16,7,0,270,9,0,9,276,10,0,289,52,8,0,0,59,0,0,0,59,4,0,62,111,8,0,0,124,0,0,0,121,4,0,134,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,4,0,0,0,4,0,0,4,171,17,4,0,192,0,0,0
POA3782,45,7,0,0,57,0,0,0,56,0,0,59,129,16,7,0,151,0,0,0,153,6,0,157,34,0,9,0,44,0,0,0,44,0,0,44,0,0,0,0,8,0,0,0,8,0,0,6,213,23,16,5,258,0,3,6,256,3,0,265,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,10,0,0,10,8,0,0,0,11,0,0,0,10,0,0,10,220,28,16,5,265,0,3,3,268,3,0,278,70,4,0,0,77,0,0,0,77,8,0,81,0,0,0,4,4,0,0,0,4,0,0,4,288,31,13,7,350,0,3,3,350,9,0,359,78,15,0,0,91,0,0,0,94,0,0,94,154,16,3,0,180,3,0,3,177,9,0,190,4,4,3,0,12,0,0,0,12,0,0,12,3,3,0,5,8,0,0,0,8,0,0,6,240,47,9,4,294,0,0,0
POA3783,12,0,0,0,10,0,0,0,10,0,0,16,44,0,4,0,51,0,0,0,51,0,0,51,14,0,3,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,70,0,5,0,84,0,0,0,84,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,5,0,85,0,0,0,85,0,0,87,20,0,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,93,5,5,0,106,0,0,0,106,0,0,106,35,4,0,0,37,0,0,0,37,0,0,39,53,3,5,0,59,0,0,0,59,3,0,64,10,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,94,3,5,0,107,0,0,0
POA3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
POA3786,7,0,0,0,10,0,0,0,10,0,0,10,31,3,0,0,36,0,4,4,41,0,0,41,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,50,3,0,0,49,0,4,4,58,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,49,0,4,4,58,0,3,54,9,4,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,55,8,4,0,64,0,4,4,64,0,3,71,23,3,0,0,29,0,0,0,29,0,0,29,32,10,0,0,37,0,0,0,40,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,13,0,0,64,0,0,0
POA3787,6,0,0,0,3,3,0,3,5,0,0,5,9,5,0,0,9,0,0,0,9,0,0,11,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,15,3,0,3,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,18,3,0,3,16,0,0,20,0,0,5,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,5,5,0,26,3,0,3,27,0,0,30,13,0,0,0,12,0,0,0,13,0,0,16,16,0,0,0,16,0,0,0,16,0,0,16,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,29,0,0,0
POA3788,6,4,0,0,9,0,0,0,9,0,0,11,24,9,0,0,28,0,0,0,28,0,0,28,13,0,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,0,54,0,0,0,54,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,0,54,0,0,0,54,0,0,53,8,0,0,0,12,0,0,0,8,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,50,12,0,0,64,0,0,0,67,3,0,74,15,4,0,0,23,0,0,0,23,0,0,27,30,6,0,0,39,0,0,0,37,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,53,13,0,0,67,0,0,0
POA3789,5,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,5,0,0,8,5,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,13,0,0,11,0,0,0,0,5,0,0,0,5,0,0,5,7,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0
POA3791,5,3,0,0,7,0,0,0,7,0,0,7,16,4,0,0,12,0,0,0,12,0,0,12,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,29,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,31,0,0,0,31,0,0,31,10,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,36,7,0,0,45,0,0,0,45,0,0,45,20,12,0,0,30,0,0,0,30,0,0,26,23,0,0,3,28,0,0,0,28,0,0,28,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,42,10,0,3,56,0,0,0
POA3792,3,0,0,0,8,0,0,0,8,0,0,8,22,4,3,0,28,0,0,0,28,0,0,28,4,0,5,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,30,9,4,0,42,0,0,0,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,4,0,42,0,0,0,42,0,0,42,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,39,10,4,0,45,0,0,0,45,0,0,45,3,0,0,0,8,0,0,0,8,0,0,8,23,4,5,0,32,0,0,0,32,0,0,32,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,44,0,0,0
POA3793,14,5,0,0,20,0,0,0,20,4,0,21,42,10,7,0,56,0,0,0,56,0,0,58,19,0,0,0,20,0,0,0,20,0,0,22,0,0,0,0,6,0,0,0,6,0,0,6,77,16,8,0,104,0,0,0,104,5,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,18,8,0,104,0,0,0,104,5,0,111,30,3,7,0,36,5,0,5,42,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,107,20,10,0,138,5,0,5,146,8,0,149,24,7,0,0,33,0,0,0,33,4,0,35,87,9,4,0,101,0,0,0,101,0,0,100,7,0,4,0,7,0,0,0,7,5,0,6,0,0,0,3,3,0,0,0,3,0,0,3,115,21,7,3,141,0,0,0
