POA_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
POA3529,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,19,0,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,24,0,0,23
POA3530,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9,0,0,0,9,0,0,9,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0,12,0,0,12
POA3531,0,0,0,0,3,0,0,3,5,0,0,0,9,0,0,0,6,0,0,6,22,0,0,0,28,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,28,0,0,0,34,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,28,0,0,0,34,0,0,31,3,0,0,0,3,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,31,3,0,3,35,0,0,40
POA3533,0,0,0,0,0,0,0,0,23,0,0,3,25,0,0,0,25,0,0,25,39,3,0,0,45,0,0,0,50,0,0,50,18,0,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,80,3,0,4,90,0,0,0,93,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,0,4,90,0,0,0,93,0,0,93,16,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,97,3,0,4,105,0,0,0,108,0,0,108
POA3537,0,0,0,0,0,0,0,0,34,0,0,0,36,0,0,0,36,0,0,41,64,8,0,0,71,0,0,0,71,3,0,76,12,0,0,0,12,0,0,0,12,0,0,12,6,0,0,0,6,0,0,0,6,3,0,3,111,7,0,0,127,0,0,0,127,8,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,7,0,0,127,0,0,0,127,8,0,131,26,0,0,0,29,0,0,0,29,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,142,10,0,0,153,0,0,0,153,12,0,163
POA3540,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,4,0,12
POA3542,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,13,0,0,13
POA3544,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,20,0,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,29,0,0,0,29,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,0,0,29,0,0,29,6,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,36,0,0,0,36,0,0,36
POA3546,0,0,0,0,0,0,0,0,13,0,4,0,13,0,0,0,13,0,0,13,27,0,0,0,27,0,0,0,27,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,4,0,42,0,0,0,42,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,4,0,42,0,0,0,42,0,0,47,10,0,0,0,10,5,0,5,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,4,0,47,5,0,5,48,0,0,51
POA3549,0,0,0,0,0,0,0,0,143,6,0,0,147,0,0,0,147,15,0,163,147,25,0,0,172,0,0,0,171,8,0,185,19,6,7,0,22,0,0,0,22,0,0,22,0,0,0,9,12,0,0,0,12,3,0,12,309,36,7,9,356,0,0,0,359,27,0,387,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,8,0,0,0,11,0,0,11,7,0,0,0,7,0,0,0,9,0,0,11,316,36,7,9,362,0,0,3,367,32,0,397,142,19,6,9,176,8,0,3,181,34,3,218,0,0,0,0,0,0,0,0,0,0,13,14,460,58,12,18,542,3,0,11,550,66,13,631
POA3550,88,5,0,5,92,19,0,109,1199,184,24,0,1411,22,4,29,1440,73,0,1517,1862,345,49,15,2266,17,3,21,2282,63,0,2346,202,20,21,5,254,8,0,8,255,17,0,271,9,0,0,10,21,0,0,0,20,11,3,40,3268,554,103,31,3952,45,8,60,4007,157,8,4171,15,5,0,0,20,0,0,0,19,6,0,29,35,3,3,3,49,0,0,0,46,8,0,55,51,12,3,3,64,7,0,7,75,12,0,83,3318,567,102,31,4015,52,8,65,4080,167,8,4257,673,139,39,12,862,39,5,45,907,238,0,1143,10,0,0,0,6,0,0,0,6,5,14,28,3999,708,138,44,4891,90,15,109,4993,413,24,5436
POA3551,133,0,3,4,135,10,0,142,1977,230,66,9,2285,13,3,24,2305,95,3,2405,3250,400,72,17,3743,16,9,26,3766,99,9,3880,392,55,66,0,512,3,0,3,518,10,0,530,33,0,0,37,67,0,0,0,67,11,0,79,5652,687,208,66,6607,41,10,50,6657,221,13,6897,18,3,0,0,18,0,0,0,18,0,0,18,57,6,5,0,74,7,0,7,76,0,0,76,74,8,5,0,90,7,0,7,103,0,0,103,5727,696,211,64,6702,50,10,58,6756,221,13,6995,853,126,35,14,1030,7,0,10,1036,98,0,1137,10,0,0,3,13,0,0,0,13,0,14,27,6592,826,249,83,7742,52,8,68,7807,324,31,8154
POA3555,37,0,0,0,37,8,0,43,522,91,10,0,626,10,3,13,634,51,0,684,930,131,13,11,1090,3,0,6,1097,39,0,1133,112,17,18,0,151,7,0,7,155,4,0,156,14,0,0,16,28,0,0,0,28,5,0,30,1579,244,42,32,1895,14,5,15,1912,91,0,2005,11,0,0,0,11,5,0,5,17,0,0,17,34,16,0,0,48,0,0,0,51,3,0,49,47,16,0,0,59,3,0,3,71,3,0,73,1625,262,42,32,1954,19,5,29,1978,94,0,2074,438,81,17,4,540,10,0,12,555,99,0,654,0,0,0,0,6,0,0,0,6,0,10,17,2063,342,65,30,2502,28,6,35,2535,193,10,2741
POA3556,19,0,0,0,19,3,0,28,334,46,4,3,384,0,6,7,390,38,0,424,609,86,13,6,716,10,0,11,724,46,0,770,101,24,14,9,140,6,0,6,148,12,0,154,6,5,0,12,14,0,0,0,14,3,0,19,1042,156,33,23,1253,18,4,21,1280,91,0,1371,0,0,0,0,0,0,0,0,4,0,0,4,20,0,0,0,17,0,0,0,19,4,0,22,19,0,0,0,17,0,0,0,25,5,0,24,1061,156,33,23,1276,19,4,22,1301,95,0,1394,342,70,21,4,435,5,9,12,447,108,0,554,6,0,0,0,8,0,0,0,8,0,9,15,1409,231,47,30,1720,30,10,38,1755,205,9,1964
POA3557,4,0,0,0,4,0,0,4,26,5,0,0,31,0,0,0,31,0,0,32,76,7,0,0,84,0,0,0,84,0,0,82,7,0,0,0,6,0,0,0,6,0,0,6,0,0,0,3,3,0,0,0,3,0,0,3,109,12,0,3,128,0,0,0,128,6,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,12,0,3,128,0,0,0,128,6,0,131,25,0,0,0,29,0,0,0,29,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,134,13,0,0,155,0,0,0,155,12,0,162
POA3558,0,0,0,0,0,0,0,0,13,0,0,0,17,0,0,0,17,0,0,17,31,3,0,0,38,0,0,0,38,0,0,38,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,51,8,0,0,53,0,0,0,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8,0,0,57,0,0,0,57,0,0,62,43,0,0,5,44,0,0,0,44,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,92,8,0,0,100,0,0,0,100,5,0,106
POA3559,0,0,0,0,0,0,0,0,15,0,0,3,19,0,0,0,19,0,0,20,25,5,0,0,32,0,0,0,32,0,0,32,6,0,0,0,6,0,0,0,6,0,0,9,0,0,0,3,3,0,0,0,3,0,3,5,44,7,0,7,57,0,0,0,57,4,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,7,57,0,0,0,57,4,3,62,3,0,0,0,3,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,55,7,0,7,62,0,0,0,62,6,3,65
POA3561,3,0,0,0,3,3,0,10,125,10,0,0,137,0,0,0,137,0,0,143,281,17,9,0,307,0,0,0,307,17,0,322,26,0,4,0,34,0,0,0,34,5,0,34,0,0,0,0,4,0,0,0,4,0,0,3,427,32,14,0,479,0,0,0,481,22,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,32,14,0,479,0,0,0,481,22,0,501,110,5,0,8,127,0,0,0,127,16,0,137,0,0,0,0,0,0,0,0,0,0,0,0,536,36,16,10,598,0,0,0,600,39,0,641
POA3562,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,15,3,0,0,21,0,0,0,21,0,0,21,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,32,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,32,0,0,0,32,0,0,32,6,0,0,0,6,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,37,0,0,0,37,0,0,35
POA3563,0,0,0,0,0,0,0,0,19,6,0,0,26,0,0,0,26,0,0,32,47,8,7,0,58,6,0,6,59,6,0,69,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,5,5,0,0,0,5,0,0,5,72,19,7,5,94,6,0,6,100,4,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,19,7,5,94,6,0,6,100,4,0,101,19,5,0,0,24,0,0,0,24,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,87,19,7,5,116,6,0,6,122,9,0,128
POA3564,24,0,0,0,24,0,0,23,606,91,13,0,707,7,0,7,716,19,5,732,993,108,28,9,1136,0,0,0,1138,36,3,1175,91,16,10,0,118,0,0,0,122,0,0,124,13,0,0,16,26,0,0,0,26,0,5,33,1707,213,48,21,1988,8,0,8,2001,58,10,2067,8,0,0,0,7,0,0,0,7,4,0,13,15,3,0,0,22,4,0,4,26,0,0,27,23,3,0,3,30,4,0,4,33,10,0,41,1729,216,48,22,2020,15,0,15,2036,63,10,2104,278,40,4,15,337,6,3,4,343,22,5,371,3,0,0,0,5,0,0,0,5,0,0,3,2011,254,53,36,2362,20,3,20,2384,83,12,2476
POA3565,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,18,0,5,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,5,0,29,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,28,0,5,0,35,0,0,0,35,0,0,35,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,39,0,5,0,39,0,0,0,39,0,0,39
POA3566,3,0,0,0,3,0,0,3,19,0,0,0,19,0,0,0,19,0,0,19,27,9,0,0,33,0,3,3,34,3,0,37,7,3,0,0,9,0,0,0,9,0,0,9,3,0,0,12,14,0,0,0,14,0,0,14,55,15,0,12,79,0,3,3,77,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,15,0,12,79,0,3,3,77,3,0,81,7,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,60,12,0,12,81,0,3,3,88,3,0,88
POA3567,0,0,0,0,0,0,0,0,36,4,0,0,38,0,0,0,38,5,0,43,45,3,0,0,48,0,0,0,48,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,83,9,0,0,86,0,0,0,86,4,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,9,0,0,86,0,0,0,86,4,4,96,7,0,0,0,7,5,0,5,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,90,9,0,0,97,5,0,5,102,0,4,109
POA3568,8,0,0,0,8,0,0,6,136,0,0,0,140,0,0,0,144,0,0,144,144,7,0,4,164,0,0,0,164,3,0,167,14,0,0,0,14,0,0,0,14,0,0,14,0,0,0,3,5,0,0,0,5,0,0,5,298,11,0,11,324,0,0,0,319,3,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,298,11,0,11,322,3,0,3,322,3,0,329,39,6,0,0,49,0,0,0,49,13,0,57,0,0,0,0,0,0,0,0,0,0,3,3,340,20,0,11,372,3,0,3,372,12,3,385
POA3570,0,0,0,0,0,0,0,0,29,0,5,0,35,0,0,0,35,5,0,38,35,5,0,3,42,0,0,0,46,3,0,52,6,0,5,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,72,5,3,5,83,0,0,0,87,8,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5,3,5,87,0,0,0,84,8,0,93,19,0,0,4,23,0,0,0,23,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,86,5,3,8,104,0,0,0,108,15,0,117
POA3571,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,21,0,0,21,21,0,0,0,21,0,0,0,21,0,0,21,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,42,0,0,0,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,42,0,0,0,42,0,0,42,4,0,0,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,47,0,0,0,47,0,0,50
POA3572,4,0,0,0,4,0,0,4,7,0,0,0,7,0,0,0,7,0,0,7,15,0,0,0,17,0,0,0,17,0,0,17,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,24,0,0,0,23,0,0,0,23,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,23,0,0,0,23,0,4,28,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,29,0,0,0,29,0,4,30
POA3573,0,0,0,0,0,0,0,0,17,0,0,0,18,0,0,0,18,0,0,18,17,9,0,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,0,42,0,0,0,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,0,42,0,0,0,42,0,0,42,7,0,0,0,7,0,0,0,7,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,0,51,0,0,0,51,4,0,52
POA3575,0,0,0,0,0,0,0,0,30,0,0,0,29,0,0,0,29,0,0,30,47,5,0,3,57,0,0,0,57,0,0,57,0,0,9,0,9,0,0,0,9,0,0,9,5,0,0,4,3,0,0,0,3,0,0,3,81,5,6,3,97,0,0,0,97,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,5,6,3,97,0,0,0,97,0,0,95,10,13,0,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,4,9,92,23,6,6,127,0,0,0,127,0,4,130
POA3576,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,15,0,0,15
POA3579,4,0,0,0,5,0,0,3,132,8,0,5,145,0,0,0,145,14,0,157,311,37,0,3,351,0,0,0,351,6,0,360,28,0,3,0,32,0,0,0,32,0,0,32,0,0,0,9,7,0,0,0,7,0,0,7,470,49,7,11,538,0,0,0,538,22,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,6,477,49,7,11,543,0,0,0,543,20,0,561,122,3,0,3,131,0,6,8,141,17,0,161,5,0,0,0,5,0,0,0,5,0,10,17,602,56,8,14,679,0,6,8,685,41,10,738
POA3580,5,0,0,0,5,0,0,5,20,3,0,0,22,0,0,0,22,0,0,24,57,5,0,0,64,0,0,0,64,3,0,67,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,84,10,0,0,94,0,0,0,94,8,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,11,0,0,99,0,0,0,99,8,0,102,9,0,0,5,16,0,0,0,16,0,0,19,0,0,0,0,0,0,0,0,0,0,3,5,95,14,0,5,111,0,0,0,111,8,0,120
POA3581,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,3,0,0,0,9,0,0,0,9,0,0,9,0,0,5,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,15,0,0,0,15,0,0,15,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,21,0,0,0,21,0,0,21
POA3583,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,18,0,0,0,18,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,23,0,0,0,23,3,0,19,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,19,0,0,0,21,0,0,0,21,3,0,26,4,0,0,0,4,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,26,0,0,33
POA3584,0,0,0,0,0,0,0,0,52,8,0,0,57,0,0,0,57,0,0,60,69,0,0,0,76,0,0,0,76,0,0,74,8,3,8,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,131,11,8,0,146,0,0,0,146,3,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,11,8,0,151,0,0,0,151,3,0,156,21,5,0,0,26,5,0,5,28,9,0,34,0,0,0,0,0,0,0,0,0,0,0,0,155,13,8,0,176,5,0,5,183,9,0,192
